Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP002125,Male,Yes,1,Graduate,No,2171,1485,51.0,360.0,,Semiurban,Y
LP002126,Male,Yes,1,Graduate,No,4316,0,,12.0,1.0,Semiurban,Y
LP002127,Male,Yes,0,Graduate,No,1538,0,244.0,360.0,0.0,Semiurban,N
LP002128,Male,No,0,Graduate,No,3263,0,44.0,360.0,1.0,Rural,Y
LP002129,Male,Yes,3+,Graduate,No,15586,463,176.0,360.0,,Urban,N
LP002130,Male,Yes,1,Graduate,No,4236,4099,141.0,240.0,0.0,Semiurban,Y
LP002131,Male,No,1,Graduate,Yes,6193,0,93.0,360.0,1.0,Urban,Y
LP002132,Female,Yes,,Not Graduate,No,2724,704,102.0,360.0,1.0,Rural,N
LP002133,Female,Yes,0,Not Graduate,No,3095,2337,121.0,360.0,1.0,Rural,N
LP002134,Female,No,0,Graduate,No,3158,2493,141.0,360.0,1.0,Urban,Y
LP002135,Male,Yes,3+,Graduate,No,3994,0,,360.0,1.0,Semiurban,Y
LP002136,Male,Yes,0,Graduate,No,3126,0,106.0,360.0,1.0,Semiurban,Y
LP002137,Male,No,0,Graduate,No,1685,0,127.0,300.0,1.0,Urban,Y
LP002138,Female,No,3+,Graduate,Yes,12867,0,188.0,84.0,1.0,Urban,Y
LP002139,Female,Yes,1,Graduate,No,2506,306,77.0,360.0,1.0,Rural,Y
LP002140,Female,Yes,0,Not Graduate,Yes,10305,221,324.0,360.0,1.0,Urban,N
LP002141,Female,Yes,1,Graduate,No,2705,1471,84.0,,1.0,Semiurban,Y
LP002142,Male,No,1,Graduate,No,1838,0,,120.0,,Rural,Y
LP002143,Female,Yes,3+,Graduate,No,15651,1543,116.0,180.0,1.0,Urban,Y
LP002144,Female,Yes,0,Graduate,No,1699,699,134.0,360.0,0.0,Semiurban,N
LP002145,Male,Yes,2,Graduate,No,1020,0,403.0,360.0,1.0,Rural,Y
LP002146,Female,No,0,Graduate,No,1736,0,,360.0,,Rural,Y
LP002147,Male,Yes,2,Graduate,No,4065,1552,91.0,360.0,1.0,Urban,Y
LP002148,Female,Yes,2,Graduate,No,1863,407,80.0,360.0,0.0,Urban,N
LP002149,Female,Yes,2,Graduate,Yes,4164,0,269.0,360.0,1.0,Rural,N
LP002150,Male,No,3+,Not Graduate,No,719,0,171.0,360.0,1.0,Urban,Y
LP002151,Male,Yes,2,Graduate,No,9016,0,101.0,180.0,1.0,Semiurban,Y
LP002152,Male,No,0,Graduate,No,5842,0,246.0,360.0,,Urban,Y
LP002153,Female,Yes,0,Graduate,No,1953,0,85.0,180.0,0.0,Rural,N
LP002154,Female,Yes,0,Not Graduate,No,598,690,82.0,120.0,1.0,Semiurban,Y
LP002155,Male,Yes,1,Graduate,No,2471,1510,123.0,360.0,1.0,Semiurban,Y
LP002156,Female,Yes,0,Graduate,No,6785,3068,113.0,360.0,1.0,Rural,Y
LP002157,Male,Yes,2,Graduate,No,8954,2259,51.0,360.0,1.0,Urban,Y
LP002158,Male,No,2,Not Graduate,No,2314,0,101.0,360.0,,Semiurban,N
LP002159,Male,Yes,,Graduate,No,3210,0,182.0,360.0,1.0,Rural,Y
LP002160,Male,No,1,Graduate,No,3053,0,108.0,360.0,,Semiurban,Y
LP002161,Male,Yes,2,Graduate,No,5419,0,131.0,480.0,1.0,Urban,Y
LP002162,Male,Yes,2,Graduate,No,7887,0,76.0,36.0,0.0,Rural,N
LP002163,Male,Yes,3+,Graduate,No,4051,0,,360.0,1.0,Urban,Y
LP002164,Male,Yes,2,Not Graduate,No,2115,12131,175.0,360.0,1.0,Semiurban,Y
LP002165,Female,Yes,0,Graduate,No,7387,2325,290.0,360.0,1.0,Urban,Y
LP002166,Male,No,0,Not Graduate,No,7124,0,112.0,180.0,1.0,Semiurban,Y
LP002167,,No,3+,Not Graduate,No,2238,0,116.0,480.0,1.0,Urban,Y
LP002168,Male,No,2,Graduate,No,4699,0,190.0,360.0,1.0,Urban,Y
LP002169,Male,No,2,Not Graduate,Yes,2234,0,123.0,360.0,1.0,Semiurban,Y
LP002170,Male,Yes,2,Graduate,No,4685,3399,189.0,180.0,1.0,Urban,Y
LP002171,Male,Yes,2,Graduate,No,2435,0,200.0,360.0,,Rural,Y
LP002172,Male,Yes,2,Graduate,No,11206,0,74.0,360.0,1.0,Semiurban,Y
LP002173,Male,No,3+,Not Graduate,Yes,6476,0,72.0,120.0,1.0,Semiurban,Y
LP002174,Male,Yes,3+,Graduate,Yes,18565,0,,84.0,,Urban,N
LP002175,Male,Yes,0,Graduate,No,3090,3055,52.0,480.0,1.0,Rural,Y
LP002176,Male,No,0,Graduate,No,17081,0,372.0,,1.0,Urban,Y
LP002177,Male,Yes,0,Not Graduate,No,3162,0,66.0,360.0,1.0,Semiurban,Y
LP002178,Female,No,1,Graduate,No,4076,0,253.0,120.0,0.0,Urban,N
LP002179,Male,,2,Graduate,No,10074,0,76.0,360.0,0.0,Rural,Y
LP002180,Female,No,2,Graduate,No,2290,810,242.0,180.0,,Semiurban,Y
LP002181,Female,No,1,Graduate,No,4544,0,257.0,360.0,1.0,Urban,Y
LP002182,Female,Yes,0,Graduate,No,4017,2665,51.0,60.0,1.0,Urban,Y
LP002183,Female,Yes,1,Graduate,No,5833,0,126.0,360.0,1.0,Semiurban,Y
LP002184,Male,Yes,2,Graduate,No,3332,1083,343.0,240.0,,Urban,Y
LP002185,Male,,1,Graduate,No,3131,1226,142.0,360.0,1.0,Semiurban,Y
LP002186,Male,Yes,0,Graduate,No,3472,0,220.0,360.0,1.0,Urban,Y
LP002187,Female,Yes,0,Graduate,No,3681,0,155.0,360.0,1.0,Urban,Y
LP002188,Male,Yes,1,Graduate,No,4680,0,218.0,480.0,1.0,Rural,Y
LP002189,Male,Yes,1,Graduate,No,10272,316,269.0,360.0,,Semiurban,Y
LP002190,Female,Yes,2,Not Graduate,No,663,0,121.0,180.0,1.0,Urban,Y
LP002191,Male,No,3+,Graduate,No,7318,794,134.0,360.0,0.0,Semiurban,Y
LP002192,Male,Yes,0,Not Graduate,No,1984,0,113.0,300.0,1.0,Rural,N
LP002193,Female,Yes,0,Graduate,No,3958,443,67.0,360.0,1.0,Rural,Y
LP002194,Male,Yes,0,Graduate,No,2194,1557,,360.0,0.0,Rural,Y
LP002195,Male,Yes,0,Graduate,No,4582,0,140.0,120.0,1.0,Rural,Y
LP002196,Female,No,1,Graduate,No,3448,0,268.0,180.0,1.0,Urban,Y
LP002197,Male,Yes,0,Not Graduate,No,2330,3854,391.0,60.0,1.0,Urban,Y
LP002198,Male,No,0,Graduate,No,6496,0,99.0,360.0,1.0,Urban,Y
LP002199,Male,Yes,2,Not Graduate,No,4076,0,107.0,360.0,1.0,Urban,Y
LP002200,Male,No,0,Graduate,Yes,15108,0,95.0,240.0,,Rural,N
LP002201,Male,No,2,Not Graduate,No,1835,1986,,360.0,1.0,Urban,Y
LP002202,Female,No,0,Graduate,No,6929,0,63.0,360.0,1.0,Semiurban,Y
LP002203,Female,Yes,0,Graduate,No,6712,0,,360.0,1.0,Urban,Y
LP002204,Male,Yes,0,Graduate,No,4708,878,59.0,360.0,1.0,Rural,Y
LP002205,Male,No,0,Not Graduate,,8066,1615,301.0,180.0,,Rural,Y
LP002206,Male,Yes,,Graduate,No,2936,1062,200.0,360.0,1.0,Rural,Y
LP002207,Female,Yes,2,Graduate,No,4905,199,94.0,360.0,1.0,Semiurban,Y
LP002208,Male,Yes,3+,Graduate,No,5421,1106,361.0,360.0,1.0,Rural,Y
LP002209,Male,Yes,0,Graduate,No,2041,925,86.0,360.0,1.0,Rural,Y
LP002210,Male,Yes,,Graduate,No,10119,2740,143.0,480.0,0.0,Semiurban,N
LP002211,,Yes,0,Graduate,No,4149,496,39.0,60.0,1.0,Semiurban,Y
LP002212,Male,Yes,2,Graduate,Yes,7976,550,189.0,360.0,0.0,Urban,N
LP002213,Female,Yes,,Graduate,No,12417,0,110.0,360.0,1.0,Rural,Y
LP002214,Male,Yes,0,Graduate,No,5114,584,118.0,360.0,1.0,Rural,N
LP002215,Female,No,3+,Graduate,No,4565,0,79.0,360.0,,Urban,Y
LP002216,Male,Yes,3+,Graduate,No,4643,2094,73.0,360.0,1.0,Urban,Y
LP002217,Male,No,2,Graduate,No,2314,0,99.0,60.0,1.0,Urban,Y
LP002218,Female,Yes,0,Not Graduate,No,2106,0,272.0,360.0,1.0,Rural,Y
LP002219,Female,Yes,0,Not Graduate,No,2444,973,168.0,360.0,1.0,Semiurban,Y
LP002220,Male,No,0,Not Graduate,No,2875,0,83.0,300.0,0.0,Rural,Y
LP002221,Male,No,2,Graduate,,10895,0,39.0,360.0,1.0,Semiurban,Y
LP002222,Male,No,2,Graduate,No,8135,0,394.0,180.0,1.0,Urban,Y
LP002223,Male,No,0,Graduate,No,3035,0,34.0,180.0,1.0,Semiurban,Y
LP002224,Male,No,3+,Graduate,No,4379,0,250.0,360.0,1.0,Urban,Y
LP002225,Female,No,1,Graduate,No,11053,445,176.0,240.0,1.0,Semiurban,Y
LP002226,Male,No,2,Graduate,,1450,0,120.0,360.0,1.0,Semiurban,Y
LP002227,Female,No,0,Not Graduate,No,2326,0,97.0,360.0,1.0,Semiurban,Y
LP002228,Male,,,Graduate,Yes,2568,0,204.0,360.0,1.0,Semiurban,Y
LP002229,Male,Yes,0,Graduate,No,21768,0,245.0,360.0,1.0,Semiurban,Y
LP002230,Male,Yes,2,Not Graduate,No,4455,413,246.0,360.0,1.0,Rural,Y
LP002231,Male,Yes,0,Graduate,No,3220,0,247.0,300.0,1.0,Urban,Y
LP002232,,No,0,Graduate,No,4344,0,58.0,180.0,1.0,Rural,Y
LP002233,Male,Yes,2,Graduate,No,2606,3010,92.0,360.0,0.0,Semiurban,N
LP002234,Female,Yes,2,Not Graduate,No,9841,0,94.0,360.0,1.0,Semiurban,Y
LP002235,Female,No,1,Graduate,,1001,0,138.0,180.0,,Urban,N
LP002236,Female,Yes,2,Graduate,No,5501,1272,157.0,60.0,1.0,Urban,Y
LP002237,Male,No,2,Graduate,,4246,0,242.0,180.0,0.0,Rural,Y
LP002238,Male,Yes,1,Graduate,No,2278,0,132.0,480.0,1.0,Rural,Y
LP002239,Male,Yes,0,Graduate,No,3776,0,206.0,240.0,1.0,Semiurban,Y
LP002240,Male,Yes,0,Graduate,No,1550,6167,110.0,360.0,1.0,Urban,Y
LP002241,Male,Yes,1,Graduate,No,12337,1431,416.0,480.0,1.0,Rural,Y
LP002242,Male,Yes,0,Not Graduate,No,2742,4544,94.0,360.0,0.0,Rural,Y
LP002243,Male,Yes,1,Graduate,No,8060,0,93.0,300.0,0.0,Semiurban,Y
LP002244,Male,Yes,1,Graduate,No,3245,4951,155.0,360.0,1.0,Urban,N
LP002245,Male,Yes,0,Graduate,,10657,2458,254.0,360.0,1.0,Semiurban,Y
LP002246,Male,No,2,Graduate,Yes,6140,0,87.0,240.0,1.0,Rural,Y
LP002247,Male,Yes,2,Graduate,No,8932,0,114.0,360.0,1.0,Urban,Y
LP002248,Male,Yes,1,Graduate,No,6430,802,110.0,360.0,0.0,Urban,Y
LP002249,Male,Yes,3+,Graduate,No,4350,0,76.0,360.0,1.0,Semiurban,Y
LP002250,Male,No,0,Graduate,No,8516,0,99.0,180.0,1.0,Semiurban,Y
LP002251,Male,No,0,Graduate,No,67542,0,92.0,360.0,0.0,Urban,N
LP002252,Female,No,0,Graduate,,2131,0,279.0,84.0,1.0,Semiurban,Y
LP002253,Male,No,1,Graduate,,5549,599,147.0,360.0,1.0,Rural,Y
LP002254,Male,Yes,0,Graduate,No,1918,280,102.0,360.0,1.0,Rural,Y
LP002255,Female,No,3+,Not Graduate,Yes,4767,0,376.0,300.0,1.0,Urban,N
LP002256,Male,Yes,0,Graduate,No,5150,0,365.0,360.0,1.0,Rural,Y
LP002257,Female,No,1,Not Graduate,No,9534,0,347.0,360.0,1.0,Semiurban,Y
LP002258,Female,Yes,1,Graduate,Yes,5080,0,105.0,360.0,1.0,Urban,Y
LP002259,Male,Yes,0,Not Graduate,No,5007,0,237.0,360.0,1.0,Urban,N
LP002260,Male,No,2,Graduate,No,1150,0,437.0,360.0,1.0,Rural,Y
LP002261,Female,No,2,Graduate,No,4908,0,108.0,360.0,1.0,Urban,Y
LP002262,Female,No,2,Graduate,No,2526,0,119.0,84.0,0.0,Urban,N
LP002263,Male,Yes,1,Graduate,No,6535,510,105.0,360.0,1.0,Semiurban,Y
LP002264,Male,Yes,1,Graduate,,9399,0,151.0,360.0,1.0,Rural,Y
LP002265,Male,Yes,1,Graduate,No,3011,3896,366.0,60.0,1.0,Urban,Y
LP002266,Male,Yes,,Not Graduate,No,3832,3446,139.0,360.0,0.0,Rural,Y
LP002267,Female,Yes,0,Not Graduate,No,2138,0,98.0,360.0,0.0,Rural,N
LP002268,Male,Yes,1,Graduate,No,4585,0,127.0,360.0,0.0,Rural,Y
LP002269,Female,No,0,Not Graduate,Yes,4756,0,257.0,360.0,1.0,Rural,Y
LP002270,Female,Yes,2,Graduate,No,2315,0,,300.0,1.0,Urban,Y
LP002271,Male,No,0,Graduate,No,2322,0,166.0,360.0,1.0,Rural,N
LP002272,Male,No,3+,Graduate,No,7814,0,118.0,300.0,,Semiurban,Y
LP002273,Female,Yes,0,Graduate,No,2863,0,93.0,180.0,,Semiurban,N
LP002274,Female,Yes,0,Not Graduate,No,6196,0,51.0,360.0,1.0,Urban,Y
LP002275,Female,Yes,0,Not Graduate,No,850,0,188.0,60.0,1.0,Semiurban,Y
LP002276,Male,Yes,0,Not Graduate,No,4954,1263,114.0,36.0,1.0,Urban,Y
LP002277,Male,No,0,Graduate,No,4470,0,172.0,360.0,1.0,Semiurban,Y
LP002278,Male,Yes,2,Graduate,No,4184,4032,72.0,360.0,,Urban,Y
LP002279,Female,Yes,0,Graduate,No,4894,0,47.0,360.0,1.0,Semiurban,N
LP002280,Male,No,0,Graduate,No,1737,0,68.0,240.0,0.0,Urban,Y
LP002281,Male,No,0,Not Graduate,No,5593,2302,118.0,360.0,1.0,Semiurban,Y
LP002282,Male,No,0,Graduate,No,3362,0,,360.0,1.0,Semiurban,Y
LP002283,Male,Yes,3+,Not Graduate,Yes,2116,0,145.0,120.0,1.0,Semiurban,Y
LP002284,Female,No,0,Graduate,No,18159,0,335.0,300.0,1.0,Rural,Y
LP002285,Male,Yes,2,Graduate,No,3544,729,34.0,180.0,1.0,Semiurban,Y
LP002286,Male,Yes,1,Graduate,No,2536,0,90.0,360.0,,Rural,Y
LP002287,Female,No,1,Graduate,No,7543,0,122.0,,1.0,Semiurban,Y
LP002288,Female,No,2,Graduate,No,5277,0,120.0,360.0,1.0,Rural,Y
LP002289,Male,Yes,0,Not Graduate,No,5200,1320,276.0,360.0,1.0,Rural,N
LP002290,Male,Yes,3+,Graduate,No,4694,398,106.0,360.0,1.0,Semiurban,Y
LP002291,Female,Yes,1,Graduate,No,8273,0,114.0,360.0,1.0,Rural,Y
LP002292,Female,No,0,Graduate,Yes,22790,0,109.0,360.0,1.0,Urban,Y
LP002293,Male,No,3+,Graduate,No,2717,0,174.0,360.0,0.0,Rural,N
LP002294,Male,Yes,0,Graduate,Yes,4454,857,331.0,120.0,1.0,Semiurban,Y
LP002295,Male,Yes,3+,Not Graduate,No,951,0,134.0,36.0,1.0,Urban,Y
LP002296,Male,No,3+,Graduate,No,5692,0,311.0,360.0,0.0,Semiurban,N
LP002297,Female,No,0,Not Graduate,No,2925,0,141.0,360.0,1.0,Urban,Y
LP002298,Male,Yes,0,Graduate,No,10105,1488,,360.0,1.0,Rural,Y
LP002299,Male,Yes,2,Graduate,Yes,5892,0,247.0,180.0,1.0,Rural,Y
LP002300,Female,No,0,Graduate,Yes,5683,1454,132.0,360.0,1.0,Semiurban,Y
LP002301,Female,Yes,2,Graduate,Yes,6817,4233,294.0,360.0,1.0,Urban,Y
LP002302,Female,Yes,0,Graduate,No,3819,2119,,180.0,1.0,Rural,Y
LP002303,Male,Yes,0,Graduate,No,5648,382,224.0,360.0,1.0,Rural,N
LP002304,Male,Yes,1,Graduate,No,5152,4360,88.0,120.0,1.0,Semiurban,Y
LP002305,Male,No,2,Graduate,No,6312,0,79.0,240.0,1.0,Semiurban,Y
LP002306,Male,Yes,2,Graduate,No,3834,0,131.0,,1.0,Semiurban,Y
LP002307,Male,Yes,1,Graduate,Yes,8583,0,63.0,480.0,1.0,Urban,Y
LP002308,Male,Yes,0,Graduate,No,6641,570,74.0,360.0,1.0,Rural,Y
LP002309,Male,No,1,Graduate,No,3597,3121,88.0,180.0,1.0,Urban,Y
LP002310,Female,Yes,0,Graduate,,4217,1957,68.0,180.0,0.0,Urban,Y
LP002311,Female,Yes,0,Graduate,,3966,5937,126.0,360.0,0.0,Urban,N
LP002312,Male,Yes,0,Graduate,No,2003,3761,135.0,36.0,1.0,Semiurban,N
LP002313,Male,Yes,1,Graduate,No,3242,1113,100.0,360.0,1.0,Semiurban,Y
LP002314,Male,No,0,Graduate,No,7291,0,,360.0,1.0,Rural,Y
LP002315,Male,No,,Graduate,No,7707,0,84.0,360.0,1.0,Rural,Y
LP002316,Male,No,2,Graduate,Yes,7480,0,152.0,360.0,1.0,Urban,Y
LP002317,Male,Yes,0,Not Graduate,No,1396,0,117.0,120.0,0.0,Urban,Y
LP002318,Female,,3+,Graduate,Yes,11341,0,,480.0,0.0,Semiurban,N
LP002319,Male,No,0,Graduate,No,14821,428,82.0,360.0,1.0,Rural,Y
LP002320,Female,Yes,0,Graduate,No,6540,557,168.0,360.0,1.0,Rural,Y
LP002321,Male,No,3+,Not Graduate,No,2692,0,206.0,180.0,1.0,Urban,N
LP002322,Male,Yes,1,Graduate,No,2536,0,65.0,480.0,1.0,Urban,Y
LP002323,Male,Yes,2,Graduate,No,4406,0,104.0,300.0,1.0,Rural,Y
LP002324,Male,Yes,1,Graduate,No,3223,697,53.0,360.0,1.0,Semiurban,Y
LP002325,Male,Yes,0,Not Graduate,No,2369,0,210.0,180.0,1.0,Semiurban,Y
LP002326,Female,Yes,2,Graduate,No,10280,0,456.0,300.0,1.0,Urban,Y
LP002327,Male,Yes,1,Graduate,No,7895,0,220.0,360.0,1.0,Urban,Y
LP002328,Male,Yes,1,Graduate,No,3558,1724,123.0,360.0,1.0,Urban,Y
LP002329,Male,Yes,0,Graduate,No,4708,0,146.0,360.0,1.0,Semiurban,Y
LP002330,Male,No,0,Graduate,No,4433,0,183.0,480.0,1.0,Semiurban,Y
LP002331,Male,Yes,0,Not Graduate,,2035,0,66.0,84.0,1.0,Semiurban,Y
LP002332,Male,No,2,Not Graduate,No,1126,0,138.0,360.0,1.0,Semiurban,Y
LP002333,Female,Yes,0,Graduate,No,7617,0,132.0,360.0,1.0,Urban,Y
LP002334,Male,Yes,3+,Not Graduate,No,5815,0,118.0,360.0,1.0,Urban,Y
LP002335,Male,Yes,0,Not Graduate,No,1817,0,,180.0,1.0,Urban,N
LP002336,Male,No,1,Graduate,No,2908,0,140.0,120.0,0.0,Urban,N
LP002337,Female,Yes,0,Graduate,No,8022,4088,77.0,360.0,1.0,Rural,Y
LP002338,Male,No,2,Graduate,Yes,3893,3213,88.0,360.0,0.0,Urban,Y
LP002339,Male,Yes,2,Graduate,No,1805,1239,156.0,360.0,0.0,Urban,N
LP002340,Male,No,1,Graduate,Yes,4497,0,130.0,480.0,1.0,Rural,Y
LP002341,Male,No,0,Not Graduate,No,6511,0,135.0,360.0,0.0,Semiurban,N
LP002342,Male,No,2,Not Graduate,No,1919,0,228.0,360.0,1.0,Urban,Y
LP002343,Female,Yes,0,Graduate,No,2917,736,126.0,120.0,1.0,Urban,Y
LP002344,Male,No,1,Graduate,No,3274,1049,119.0,360.0,1.0,Urban,Y
LP002345,Female,Yes,2,Graduate,Yes,2841,1878,191.0,360.0,1.0,Urban,Y
LP002346,Male,No,0,Not Graduate,No,1145,2130,354.0,360.0,,Semiurban,Y
LP002347,Female,Yes,2,Graduate,No,3749,0,103.0,180.0,1.0,Semiurban,Y
LP002348,Female,Yes,2,Graduate,No,1786,0,172.0,180.0,1.0,Urban,Y
LP002349,Male,Yes,0,Graduate,Yes,4633,0,116.0,360.0,,Rural,Y
LP002350,Male,No,,Graduate,No,5277,0,79.0,360.0,1.0,Urban,Y
LP002351,Male,Yes,1,Graduate,No,5681,0,132.0,240.0,1.0,Semiurban,Y
LP002352,Female,Yes,2,Graduate,,4058,770,187.0,240.0,1.0,Urban,Y
LP002353,Male,Yes,1,Graduate,No,2040,0,84.0,480.0,1.0,Urban,Y
LP002354,Male,No,1,Not Graduate,No,2064,3239,248.0,240.0,1.0,Semiurban,Y
LP002355,,Yes,0,Graduate,No,5565,0,108.0,120.0,0.0,Urban,N
LP002356,Female,No,0,Graduate,No,6657,0,105.0,360.0,1.0,Urban,Y
LP002357,Male,Yes,,Graduate,No,3724,3055,202.0,360.0,1.0,Semiurban,Y
LP002358,Male,No,,Graduate,No,2814,0,155.0,480.0,1.0,Rural,Y
LP002359,Female,No,0,Graduate,No,4693,0,89.0,360.0,1.0,Semiurban,Y
LP002360,Male,No,0,Not Graduate,No,2143,0,65.0,36.0,1.0,Urban,Y
LP002361,Female,No,1,Graduate,,2293,0,344.0,360.0,1.0,Urban,N
LP002362,Male,Yes,1,Graduate,No,5429,0,147.0,360.0,1.0,Semiurban,Y
LP002363,Male,Yes,0,Graduate,No,4500,0,376.0,180.0,1.0,Urban,N
LP002364,Female,No,1,Graduate,No,2164,0,102.0,360.0,1.0,Urban,N
LP002365,Male,Yes,0,Graduate,No,2950,2707,161.0,180.0,1.0,Semiurban,Y
LP002366,Male,Yes,0,Graduate,No,3931,0,68.0,480.0,1.0,Rural,Y
LP002367,Male,No,3+,Graduate,No,1651,0,,180.0,,Rural,N
LP002368,Male,Yes,1,Graduate,Yes,3742,651,105.0,360.0,,Urban,Y
LP002369,Male,Yes,0,Graduate,No,6705,0,335.0,360.0,1.0,Rural,Y
LP002370,Male,No,0,Graduate,No,3234,0,152.0,360.0,1.0,Semiurban,Y
LP002371,Male,Yes,2,Graduate,No,2646,0,244.0,240.0,1.0,Rural,Y
LP002372,Male,Yes,0,Graduate,No,8989,2711,409.0,360.0,1.0,Semiurban,Y
LP002373,Male,Yes,3+,Graduate,No,5581,0,226.0,360.0,,Semiurban,Y
LP002374,Male,Yes,1,Not Graduate,No,4238,0,221.0,360.0,0.0,Semiurban,Y
LP002375,Male,No,,Graduate,No,2669,0,144.0,360.0,1.0,Semiurban,Y
LP002376,Male,No,1,Graduate,No,3696,0,297.0,360.0,1.0,Semiurban,Y
LP002377,Female,Yes,2,Graduate,No,4415,512,164.0,360.0,1.0,Semiurban,Y
LP002378,Male,Yes,1,Graduate,Yes,6956,0,251.0,360.0,1.0,Semiurban,Y
LP002379,Male,Yes,3+,Graduate,Yes,26522,0,112.0,360.0,1.0,Urban,Y
LP002380,Female,Yes,3+,Not Graduate,No,2848,0,196.0,36.0,1.0,Semiurban,N
LP002381,Female,No,0,Graduate,Yes,12142,0,170.0,360.0,1.0,Urban,Y
LP002382,Male,Yes,0,Graduate,No,19680,0,112.0,360.0,1.0,Urban,Y
LP002383,Male,Yes,0,Graduate,No,13568,0,61.0,480.0,1.0,Semiurban,Y
LP002384,,No,1,Not Graduate,,2987,1153,160.0,360.0,,Semiurban,N
LP002385,Male,No,1,Graduate,No,9376,0,172.0,360.0,0.0,Urban,Y
LP002386,Female,Yes,0,Not Graduate,No,2930,0,77.0,120.0,0.0,Urban,N
LP002387,Female,Yes,3+,Graduate,Yes,5852,3297,145.0,360.0,1.0,Semiurban,N
LP002388,Male,Yes,,Not Graduate,,4659,0,158.0,360.0,,Rural,Y
LP002389,Female,Yes,2,Graduate,No,7897,0,247.0,60.0,1.0,Semiurban,Y
LP002390,Male,Yes,2,Not Graduate,No,3750,0,159.0,360.0,1.0,Rural,Y
LP002391,Male,No,0,Not Graduate,No,2418,0,,300.0,1.0,Semiurban,N
LP002392,Female,No,0,Not Graduate,,2660,0,123.0,360.0,1.0,Urban,Y
LP002393,Male,Yes,0,Not Graduate,No,1231,0,113.0,360.0,,Urban,N
LP002394,Male,Yes,3+,Graduate,No,4941,0,124.0,84.0,1.0,Semiurban,Y
LP002395,Male,Yes,0,Graduate,No,5186,3491,104.0,360.0,1.0,Rural,Y
LP002396,Female,Yes,2,Graduate,No,7629,1981,117.0,240.0,1.0,Urban,Y
LP002397,Male,Yes,1,Graduate,No,1722,0,178.0,180.0,1.0,Semiurban,Y
LP002398,Male,Yes,1,Graduate,Yes,6423,0,,360.0,1.0,Semiurban,Y
LP002399,Male,No,3+,Graduate,No,3898,0,171.0,300.0,1.0,Rural,Y
LP002400,Male,No,1,Graduate,No,4283,0,159.0,360.0,1.0,Semiurban,Y
LP002401,Male,No,2,Not Graduate,Yes,8179,3133,278.0,360.0,,Urban,Y
LP002402,Female,Yes,1,Not Graduate,No,6204,2622,276.0,240.0,1.0,Rural,Y
LP002403,Female,Yes,0,Graduate,No,8605,3742,146.0,180.0,1.0,Semiurban,Y
LP002404,Female,Yes,0,Graduate,No,4726,0,316.0,360.0,1.0,Urban,Y
LP002405,Female,Yes,0,Not Graduate,No,2384,981,293.0,360.0,0.0,Rural,N
LP002406,Male,Yes,2,Graduate,No,9726,873,146.0,180.0,1.0,Rural,Y
LP002407,Male,No,0,Graduate,No,13516,0,95.0,120.0,1.0,Rural,Y
LP002408,Male,No,1,Graduate,No,12571,0,110.0,360.0,1.0,Semiurban,Y
LP002409,Male,Yes,0,Graduate,No,6111,1561,140.0,360.0,,Rural,N
LP002410,Female,Yes,1,Graduate,No,4564,3439,113.0,360.0,1.0,Urban,Y
LP002411,Male,Yes,2,Graduate,No,6971,2137,78.0,360.0,0.0,Rural,N
LP002412,Female,Yes,1,Graduate,No,7265,0,76.0,180.0,1.0,Rural,Y
LP002413,Male,Yes,3+,Not Graduate,No,2079,0,106.0,360.0,1.0,Semiurban,Y
LP002414,Male,Yes,0,Not Graduate,No,2380,1765,97.0,360.0,1.0,Urban,Y
LP002415,Male,Yes,,Graduate,No,32235,0,47.0,180.0,1.0,Rural,Y
LP002416,Male,No,1,Not Graduate,No,2079,0,213.0,360.0,1.0,Semiurban,N
LP002417,Male,Yes,0,Graduate,No,7736,0,237.0,180.0,1.0,Rural,Y
LP002418,Male,Yes,,Graduate,No,3183,0,186.0,240.0,1.0,Rural,Y
LP002419,Male,Yes,2,Graduate,No,4101,478,42.0,360.0,1.0,Rural,Y
LP002420,Female,No,0,Graduate,No,2442,0,,180.0,1.0,Urban,Y
LP002421,Male,Yes,3+,Graduate,No,2446,0,172.0,240.0,1.0,Semiurban,Y
LP002422,Male,Yes,0,Not Graduate,Yes,5438,611,266.0,360.0,1.0,Rural,Y
LP002423,Female,Yes,2,Graduate,No,6148,0,443.0,360.0,1.0,Semiurban,Y
LP002424,Male,Yes,0,Graduate,No,14709,142,135.0,360.0,1.0,Urban,Y
LP002425,Female,,2,Graduate,No,4522,0,146.0,480.0,1.0,Rural,Y
LP002426,Female,Yes,0,Graduate,No,4920,2821,,120.0,1.0,Urban,Y
LP002427,Male,Yes,3+,Graduate,No,4324,0,97.0,360.0,1.0,Urban,Y
LP002428,Female,No,3+,Graduate,No,2363,0,88.0,360.0,1.0,Urban,Y
LP002429,Male,Yes,1,Graduate,No,6522,4153,218.0,180.0,1.0,Urban,Y
LP002430,Female,Yes,1,Graduate,No,3983,543,195.0,36.0,1.0,Semiurban,Y
LP002431,Female,Yes,,Graduate,No,1749,5590,120.0,36.0,1.0,Urban,Y
LP002432,Female,Yes,1,Not Graduate,No,5540,0,56.0,360.0,,Semiurban,N
